interaction_id,timestamp,hotel_id,channel,language,request_type,complexity
INT2025_04_0338,21/04/2025 15:05,hotel_300,websit_chat,EN,service_request,complex
INT2025_04_0339,22/04/2025 15:40,hotel_07,website_chat,,spa_reservation,simple
INT2025_04_0340,22/04/2025 16:55,hotel_99,instagram,NO,technical_issue,medium
INT2025_04_0341,23/04/2025 07:34,hotel_05,facebook,EN,check_in,complex
INT2025_04_0342,23/04/2025 08:50,hotel_10,email,,info,simple
INT2025_04_0343,24/04/2025 10:05,hotel_03,websit_chat,NO,booking,medium
INT2025_04_0344,24/04/2025 10:40,hotel_13,website_chat,EN,complaint,complex
INT2025_04_0345,25/04/2025 11:55,hotel_06,instagram,,check_out,simple
INT2025_04_0346,25/04/2025 13:10,hotel_11,facebook,NO,servce,medium
INT2025_04_0347,26/04/2025 13:45,hotel_09,email,EN,service_request,complex
INT2025_04_0348,26/04/2025 15:00,hotel_02,websit_chat,,spa_reservation,simple
INT2025_04_0349,27/04/2025 16:15,hotel_08,website_chat,NO,technical_issue,medium
INT2025_04_0350,27/04/2025 16:50,hotel_12,instagram,EN,info,complex
INT2025_04_0351,28/04/2025 07:25,hotel_04,facebook,,booking,simple
INT2025_04_0352,28/04/2025 08:40,hotel_07,email,NO,check_in,medium
INT2025_04_0353,29/04/2025 09:55,hotel_99,websit_chat,EN,complaint,complex
INT2025_04_0354,29/04/2025 11:10,hotel_05,website_chat,,servce,simple
INT2025_04_0355,30/04/2025 11:45,hotel_300,instagram,NO,service_request,medium
INT2025_04_0356,30/04/2025 13:00,hotel_03,facebook,EN,spa_reservation,complex
INT2025_04_0357,01/04/2025 14:15,hotel_13,email,,technical_issue,simple
INT2025_04_0358,01/04/2025 14:50,hotel_06,websit_chat,NO,check_out,medium
INT2025_04_0359,02/04/2025 15:35,hotel_11,website_chat,EN,info,complex
INT2025_04_0360,02/04/2025 16:20,hotel_09,instagram,,booking,simple
INT2025_04_0361,03/04/2025 07:39,hotel_02,facebook,NO,complaint,medium
INT2025_04_0362,03/04/2025 08:55,hotel_08,email,EN,servce,complex
INT2025_04_0363,04/04/2025 10:10,hotel_12,websit_chat,,service_request,simple
INT2025_04_0364,04/04/2025 10:45,hotel_04,website_chat,NO,spa_reservation,medium
INT2025_04_0365,05/04/2025 12:00,hotel_07,instagram,EN,technical_issue,complex
INT2025_04_0366,05/04/2025 13:15,hotel_99,facebook,,check_in,simple
INT2025_04_0367,06/04/2025 13:50,hotel_05,email,NO,info,medium
INT2025_04_0368,06/04/2025 15:05,hotel_10,websit_chat,EN,booking,complex
INT2025_04_0369,07/04/2025 15:40,hotel_03,website_chat,,check_out,simple
INT2025_04_0370,07/04/2025 16:55,hotel_300,instagram,NO,complaint,medium
INT2025_04_0371,08/04/2025 07:34,hotel_06,facebook,EN,servce,complex
INT2025_04_0372,08/04/2025 08:50,hotel_11,email,,service_request,simple
INT2025_04_0373,09/04/2025 10:05,hotel_09,websit_chat,NO,spa_reservation,medium
INT2025_04_0374,09/04/2025 10:40,hotel_02,website_chat,EN,technical_issue,complex
INT2025_04_0375,10/04/2025 11:55,hotel_08,instagram,,info,simple
INT2025_04_0376,10/04/2025 13:10,hotel_12,facebook,NO,booking,medium
INT2025_04_0377,11/04/2025 13:45,hotel_04,email,EN,check_in,complex
INT2025_04_0378,11/04/2025 15:00,hotel_07,websit_chat,,complaint,simple
INT2025_04_0379,12/04/2025 16:15,hotel_99,website_chat,NO,servce,medium
INT2025_04_0380,12/04/2025 16:50,hotel_05,instagram,EN,service_request,complex
