interaction_id,timestamp,hotel_id,channel,language,request_type,complexity
INT2025_06_0252,17/06/2025 15:16,hotel_11,email,NO,info,simple
INT2025_06_0253,17/06/2025 16:00,hotel_12,website_chat,EN,info,simple
INT2025_06_0254,17/06/2025 16:44,hotel_01,email,NO,info,simple
INT2025_06_0255,17/06/2025 17:28,hotel_02,website_chat,EN,info,simple
INT2025_06_0256,18/06/2025 07:15,hotel_03,email,NO,info,simple
INT2025_06_0257,18/06/2025 07:59,hotel_04,website_chat,EN,booking,complex
INT2025_06_0258,18/06/2025 08:43,hotel_05,email,NO,info,simple
INT2025_06_0259,18/06/2025 09:27,hotel_06,website_chat,EN,info,simple
INT2025_06_0260,18/06/2025 10:10,hotel_07,email,NO,info,simple
INT2025_06_0261,18/06/2025 10:54,hotel_08,website_chat,EN,booking,complex
INT2025_06_0262,18/06/2025 11:38,hotel_09,email,NO,info,simple
INT2025_06_0263,18/06/2025 12:22,hotel_10,website_chat,EN,info,simple
INT2025_06_0264,18/06/2025 13:06,hotel_11,email,NO,info,simple
INT2025_06_0265,18/06/2025 13:50,hotel_12,website_chat,EN,booking,complex
INT2025_06_0266,18/06/2025 14:33,hotel_01,email,NO,info,simple
INT2025_06_0267,18/06/2025 15:17,hotel_02,website_chat,EN,info,simple
INT2025_06_0268,18/06/2025 16:01,hotel_03,email,NO,info,simple
INT2025_06_0269,18/06/2025 16:45,hotel_04,website_chat,EN,booking,complex
INT2025_06_0270,18/06/2025 17:29,hotel_05,email,NO,info,simple
INT2025_06_0271,19/06/2025 07:11,hotel_06,website_chat,EN,info,simple
INT2025_06_0272,19/06/2025 07:55,hotel_07,email,NO,info,simple
INT2025_06_0273,19/06/2025 08:39,hotel_08,website_chat,EN,booking,complex
INT2025_06_0274,19/06/2025 09:23,hotel_09,email,NO,info,simple
INT2025_06_0275,19/06/2025 10:07,hotel_10,website_chat,EN,info,simple
INT2025_06_0276,19/06/2025 10:51,hotel_11,email,NO,info,simple
INT2025_06_0277,19/06/2025 11:35,hotel_12,website_chat,EN,booking,complex
INT2025_06_0278,19/06/2025 12:19,hotel_01,email,NO,info,simple
INT2025_06_0279,19/06/2025 13:03,hotel_02,website_chat,EN,info,simple
INT2025_06_0280,19/06/2025 13:47,hotel_03,email,NO,info,simple
INT2025_06_0281,19/06/2025 14:31,hotel_04,website_chat,EN,info,simple
INT2025_06_0282,19/06/2025 15:15,hotel_05,email,NO,info,simple
INT2025_06_0283,19/06/2025 15:59,hotel_06,website_chat,EN,booking,complex
INT2025_06_0284,19/06/2025 16:42,hotel_07,email,NO,info,simple
INT2025_06_0285,19/06/2025 17:26,hotel_08,website_chat,EN,info,simple
INT2025_06_0286,20/06/2025 07:14,hotel_09,email,NO,info,simple
INT2025_06_0287,20/06/2025 07:58,hotel_10,website_chat,EN,booking,complex
INT2025_06_0288,20/06/2025 08:42,hotel_11,email,NO,info,simple
INT2025_06_0289,20/06/2025 09:26,hotel_12,website_chat,EN,info,simple
INT2025_06_0290,20/06/2025 10:09,hotel_01,email,NO,info,simple
INT2025_06_0291,20/06/2025 10:53,hotel_02,website_chat,EN,booking,complex
INT2025_06_0292,20/06/2025 11:37,hotel_03,email,NO,info,simple
INT2025_06_0293,20/06/2025 12:21,hotel_04,website_chat,EN,info,simple
INT2025_06_0294,20/06/2025 13:05,hotel_05,email,NO,info,simple
INT2025_06_0295,20/06/2025 13:49,hotel_06,website_chat,EN,booking,complex
INT2025_06_0296,20/06/2025 14:33,hotel_07,email,NO,info,simple
INT2025_06_0297,20/06/2025 15:17,hotel_08,website_chat,EN,info,simple
INT2025_06_0298,20/06/2025 16:01,hotel_09,email,NO,info,simple
INT2025_06_0299,20/06/2025 16:45,hotel_10,website_chat,EN,booking,complex
INT2025_06_0300,20/06/2025 17:29,hotel_11,email,NO,info,simple
INT2025_06_0301,20/06/2025 17:29,hotel_11,email,NO,info,simple
INT2025_06_0302,20/06/2025 18:10,hotel_99,email,NO,info,simple
INT2025_06_0403,27/06/2025 14:38,hotel_04,website_chat,EN,booking,complex
INT2025_06_0404,27/06/2025 15:22,hotel_05,email,NO,info,simple
INT2025_06_0405,27/06/2025 16:06,hotel_06,website_chat,EN,info,simple
INT2025_06_0406,27/06/2025 16:50,hotel_07,email,NO,info,simple
INT2025_06_0407,27/06/2025 17:34,hotel_08,website_chat,EN,booking,complex
INT2025_06_0408,28/06/2025 07:20,hotel_09,email,NO,info,simple
INT2025_06_0409,28/06/2025 08:04,hotel_10,website_chat,EN,info,simple
INT2025_06_0410,28/06/2025 08:48,hotel_11,email,NO,info,simple
INT2025_06_0411,28/06/2025 09:32,hotel_12,website_chat,EN,booking,complex
INT2025_06_0412,28/06/2025 10:16,hotel_01,email,NO,info,simple
INT2025_06_0413,28/06/2025 11:00,hotel_02,website_chat,EN,info,simple
INT2025_06_0414,28/06/2025 11:44,hotel_03,email,NO,info,simple
INT2025_06_0415,28/06/2025 12:28,hotel_04,website_chat,EN,info,simple
INT2025_06_0416,28/06/2025 13:12,hotel_05,email,NO,info,simple
INT2025_06_0417,28/06/2025 13:56,hotel_06,website_chat,EN,booking,complex
INT2025_06_0418,28/06/2025 14:40,hotel_07,email,NO,info,simple
INT2025_06_0419,28/06/2025 15:24,hotel_08,website_chat,EN,info,simple
INT2025_06_0420,28/06/2025 16:08,hotel_09,email,NO,info,simple
INT2025_06_0421,28/06/2025 16:52,hotel_10,website_chat,EN,booking,complex
INT2025_06_0422,28/06/2025 17:36,hotel_11,email,NO,info,simple
INT2025_06_0423,29/06/2025 07:22,hotel_12,website_chat,EN,info,simple
INT2025_06_0424,29/06/2025 08:06,hotel_01,email,NO,info,simple
INT2025_06_0425,29/06/2025 08:50,hotel_02,website_chat,EN,booking,complex
INT2025_06_0426,29/06/2025 09:34,hotel_03,email,NO,info,simple
INT2025_06_0427,29/06/2025 10:18,hotel_04,website_chat,EN,info,simple
INT2025_06_0428,29/06/2025 11:02,hotel_05,email,NO,info,simple
INT2025_06_0429,29/06/2025 11:46,hotel_06,website_chat,EN,info,simple
INT2025_06_0430,29/06/2025 12:30,hotel_07,email,NO,info,simple
INT2025_06_0431,29/06/2025 13:14,hotel_08,website_chat,EN,booking,complex
INT2025_06_0432,29/06/2025 13:58,hotel_09,email,NO,info,simple
INT2025_06_0433,29/06/2025 14:42,hotel_10,website_chat,EN,info,simple
INT2025_06_0434,29/06/2025 15:26,hotel_11,email,NO,info,simple
INT2025_06_0435,29/06/2025 16:10,hotel_12,website_chat,EN,booking,complex
INT2025_06_0436,29/06/2025 16:54,hotel_01,email,NO,info,simple
INT2025_06_0437,30/06/2025 07:25,hotel_02,website_chat,EN,info,simple
INT2025_06_0438,30/06/2025 08:09,hotel_03,email,NO,info,simple
INT2025_06_0439,30/06/2025 08:53,hotel_04,website_chat,,info,simple
INT2025_06_0440,30/06/2025 09:37,hotel_05,email,NO,,simple
