interaction_id,timestamp,hotel_id,channel,language,request_type,complexity
INT2025_08_0335,15/08/2025 12:14,hotel_14,instagram,NO,booking,complex
INT2025_08_0336,15/08/2025 13:29,hotel_13,facebook,EN,complaint,simple
INT2025_08_0337,16/08/2025 14:04,hotel_10,email,,servce,medium
INT2025_08_0338,16/08/2025 15:19,hotel_400,website_chat,NO,service_request,complex
INT2025_08_0339,17/08/2025 15:54,hotel_04,websit_chat,EN,spa_reservation,simple
INT2025_08_0340,17/08/2025 17:09,hotel_99,instagram,,technical_issue,medium
INT2025_08_0341,18/08/2025 07:48,hotel_11,facebook,NO,check_in,complex
INT2025_08_0342,18/08/2025 09:04,hotel_08,email,EN,info,simple
INT2025_08_0343,19/08/2025 10:19,hotel_07,website_chat,,booking,medium
INT2025_08_0344,19/08/2025 11:24,hotel_05,websit_chat,NO,complaint,complex
INT2025_08_0345,20/08/2025 11:59,hotel_02,instagram,EN,check_out,simple
INT2025_08_0346,20/08/2025 13:14,hotel_09,facebook,,servce,medium
INT2025_08_0347,21/08/2025 14:29,hotel_06,email,NO,service_request,complex
INT2025_08_0348,21/08/2025 15:04,hotel_03,website_chat,EN,spa_reservation,simple
INT2025_08_0349,22/08/2025 16:29,hotel_12,websit_chat,,technical_issue,medium
INT2025_08_0350,22/08/2025 17:04,hotel_14,instagram,NO,info,complex
INT2025_08_0351,23/08/2025 07:39,hotel_13,facebook,EN,booking,simple
INT2025_08_0352,23/08/2025 08:54,hotel_10,email,,check_in,medium
INT2025_08_0353,24/08/2025 10:09,hotel_11,website_chat,NO,complaint,complex
INT2025_08_0354,24/08/2025 11:24,hotel_99,websit_chat,EN,servce,simple
INT2025_08_0355,25/08/2025 11:59,hotel_400,instagram,,service_request,medium
INT2025_08_0356,25/08/2025 13:14,hotel_08,facebook,NO,spa_reservation,complex
INT2025_08_0357,26/08/2025 14:29,hotel_07,email,EN,technical_issue,simple
INT2025_08_0358,26/08/2025 15:04,hotel_05,website_chat,,check_out,medium
INT2025_08_0359,27/08/2025 16:29,hotel_02,websit_chat,NO,info,complex
INT2025_08_0360,27/08/2025 17:04,hotel_09,instagram,EN,booking,simple
INT2025_08_0361,28/08/2025 07:53,hotel_06,facebook,,complaint,medium
INT2025_08_0362,28/08/2025 09:09,hotel_03,email,NO,servce,complex
INT2025_08_0363,29/08/2025 10:24,hotel_12,website_chat,EN,service_request,simple
INT2025_08_0364,29/08/2025 10:59,hotel_14,websit_chat,,spa_reservation,medium
INT2025_08_0365,30/08/2025 12:14,hotel_13,instagram,NO,technical_issue,complex
INT2025_08_0366,30/08/2025 13:29,hotel_10,facebook,EN,check_in,simple
INT2025_08_0367,31/08/2025 14:04,hotel_11,email,,info,medium
INT2025_08_0368,31/08/2025 15:19,hotel_99,website_chat,NO,booking,complex
INT2025_08_0369,01/08/2025 15:54,hotel_04,websit_chat,EN,check_out,simple
INT2025_08_0370,01/08/2025 17:09,hotel_400,instagram,,complaint,medium
INT2025_08_0371,02/08/2025 07:48,hotel_07,facebook,NO,servce,complex
INT2025_08_0372,02/08/2025 09:04,hotel_05,email,EN,service_request,simple
INT2025_08_0373,03/08/2025 10:19,hotel_02,website_chat,,spa_reservation,medium
INT2025_08_0374,03/08/2025 11:24,hotel_09,websit_chat,NO,technical_issue,complex
INT2025_08_0375,04/08/2025 11:59,hotel_06,instagram,EN,info,simple
INT2025_08_0376,04/08/2025 13:14,hotel_03,facebook,,check_in,medium
INT2025_08_0377,05/08/2025 14:29,hotel_12,email,NO,booking,complex
INT2025_08_0378,05/08/2025 15:04,hotel_14,website_chat,EN,complaint,simple
INT2025_08_0379,06/08/2025 16:29,hotel_13,websit_chat,,servce,medium
INT2025_08_0380,06/08/2025 17:04,hotel_10,instagram,NO,service_request,complex
INT2025_08_0381,07/08/2025 07:39,hotel_11,facebook,EN,spa_reservation,simple
INT2025_08_0382,07/08/2025 08:54,hotel_99,email,,technical_issue,medium
INT2025_08_0383,08/08/2025 10:09,hotel_08,website_chat,NO,check_out,complex
INT2025_08_0384,08/08/2025 11:24,hotel_04,websit_chat,EN,info,simple
INT2025_08_0385,09/08/2025 11:59,hotel_07,instagram,,booking,medium
INT2025_08_0386,09/08/2025 13:14,hotel_05,facebook,NO,complaint,complex
INT2025_08_0387,10/08/2025 14:29,hotel_02,email,EN,servce,simple
INT2025_08_0388,10/08/2025 15:04,hotel_400,website_chat,,service_request,medium
INT2025_08_0389,11/08/2025 16:29,hotel_06,websit_chat,NO,spa_reservation,complex
INT2025_08_0390,11/08/2025 17:04,hotel_03,instagram,EN,technical_issue,simple
INT2025_08_0391,12/08/2025 07:53,hotel_12,facebook,,check_in,medium
INT2025_08_0392,12/08/2025 09:09,hotel_14,email,NO,info,complex
INT2025_08_0393,13/08/2025 10:24,hotel_13,website_chat,EN,booking,simple
INT2025_08_0394,13/08/2025 10:59,hotel_10,websit_chat,,check_out,medium
INT2025_08_0395,14/08/2025 12:14,hotel_11,instagram,NO,complaint,complex
INT2025_08_0396,14/08/2025 13:29,hotel_99,facebook,EN,servce,simple
INT2025_08_0397,15/08/2025 14:04,hotel_09,email,,service_request,medium
INT2025_08_0398,15/08/2025 15:19,hotel_08,website_chat,NO,spa_reservation,complex
INT2025_08_0399,16/08/2025 15:54,hotel_04,websit_chat,EN,technical_issue,simple
INT2025_08_0400,16/08/2025 17:09,hotel_07,instagram,,info,medium
INT2025_08_0401,17/08/2025 07:48,hotel_05,facebook,NO,booking,complex
INT2025_08_0402,17/08/2025 09:04,hotel_02,email,EN,check_in,simple
INT2025_08_0403,18/08/2025 10:19,hotel_06,website_chat,,complaint,medium
INT2025_08_0404,18/08/2025 11:24,hotel_400,websit_chat,NO,servce,complex
INT2025_08_0405,19/08/2025 11:59,hotel_12,instagram,EN,service_request,simple
INT2025_08_0406,19/08/2025 13:14,hotel_14,facebook,,spa_reservation,medium
INT2025_08_0407,20/08/2025 14:29,hotel_13,email,NO,technical_issue,complex
INT2025_08_0408,20/08/2025 15:04,hotel_10,website_chat,EN,check_out,simple
INT2025_08_0409,21/08/2025 16:29,hotel_11,websit_chat,,info,medium
INT2025_08_0410,21/08/2025 17:04,hotel_99,instagram,NO,booking,complex
INT2025_08_0411,22/08/2025 07:39,hotel_03,facebook,EN,complaint,simple
INT2025_08_0412,22/08/2025 08:54,hotel_09,email,,servce,medium
INT2025_08_0413,23/08/2025 10:09,hotel_08,website_chat,NO,service_request,complex
INT2025_08_0414,23/08/2025 11:24,hotel_04,websit_chat,EN,spa_reservation,simple
INT2025_08_0415,24/08/2025 11:59,hotel_07,instagram,,technical_issue,medium
INT2025_08_0416,24/08/2025 13:14,hotel_05,facebook,NO,check_in,complex
INT2025_08_0417,25/08/2025 14:29,hotel_02,email,EN,info,simple
INT2025_08_0418,25/08/2025 15:04,hotel_06,website_chat,,booking,medium
INT2025_08_0419,26/08/2025 16:29,hotel_12,websit_chat,NO,complaint,complex
INT2025_08_0420,26/08/2025 17:04,hotel_400,instagram,EN,check_out,simple
INT2025_08_0421,27/08/2025 07:53,hotel_13,facebook,,servce,medium
INT2025_08_0422,27/08/2025 09:09,hotel_10,email,NO,service_request,complex
INT2025_08_0423,28/08/2025 10:24,hotel_11,website_chat,EN,spa_reservation,simple
INT2025_08_0424,28/08/2025 10:59,hotel_99,websit_chat,,technical_issue,medium
INT2025_08_0425,29/08/2025 12:14,hotel_14,instagram,NO,info,complex
INT2025_08_0426,29/08/2025 13:29,hotel_09,facebook,EN,booking,simple
INT2025_08_0427,30/08/2025 14:04,hotel_08,email,,check_in,medium
INT2025_08_0428,30/08/2025 15:19,hotel_04,website_chat,NO,complaint,complex
INT2025_08_0429,31/08/2025 15:54,hotel_07,websit_chat,EN,servce,simple
INT2025_08_0430,31/08/2025 17:09,hotel_05,instagram,,service_request,medium
INT2025_08_0431,01/08/2025 07:48,hotel_02,facebook,NO,spa_reservation,complex
INT2025_08_0432,01/08/2025 09:04,hotel_06,email,EN,technical_issue,simple
INT2025_08_0433,02/08/2025 10:19,hotel_03,website_chat,,check_out,medium
INT2025_08_0434,02/08/2025 11:24,hotel_12,websit_chat,NO,info,complex
INT2025_08_0435,03/08/2025 11:59,hotel_400,instagram,EN,booking,simple
INT2025_08_0436,03/08/2025 13:14,hotel_10,facebook,,complaint,medium
INT2025_08_0437,04/08/2025 14:29,hotel_11,email,NO,servce,complex
INT2025_08_0438,04/08/2025 15:04,hotel_99,website_chat,EN,service_request,simple
INT2025_08_0439,05/08/2025 16:29,hotel_13,websit_chat,,spa_reservation,medium
INT2025_08_0440,05/08/2025 17:04,hotel_14,instagram,NO,technical_issue,complex
INT2025_08_0441,06/08/2025 07:39,hotel_09,facebook,EN,check_in,simple
INT2025_08_0442,06/08/2025 08:54,hotel_08,email,,info,medium
INT2025_08_0443,07/08/2025 10:09,hotel_04,website_chat,NO,booking,complex
INT2025_08_0444,07/08/2025 11:24,hotel_07,websit_chat,EN,check_out,simple
INT2025_08_0445,08/08/2025 11:59,hotel_05,instagram,,complaint,medium
INT2025_08_0446,08/08/2025 13:14,hotel_02,facebook,NO,servce,complex
INT2025_08_0447,09/08/2025 14:29,hotel_06,email,EN,service_request,simple
INT2025_08_0448,09/08/2025 15:04,hotel_03,website_chat,,spa_reservation,medium
INT2025_08_0449,10/08/2025 16:29,hotel_12,websit_chat,NO,technical_issue,complex
INT2025_08_0450,10/08/2025 17:04,hotel_10,instagram,EN,info,simple
INT2025_08_0451,11/08/2025 07:53,hotel_11,facebook,,check_in,medium
INT2025_08_0452,11/08/2025 09:09,hotel_99,email,NO,booking,complex
INT2025_08_0453,12/08/2025 10:24,hotel_400,website_chat,EN,complaint,simple
INT2025_08_0454,12/08/2025 10:59,hotel_14,websit_chat,,servce,medium
INT2025_08_0455,13/08/2025 12:14,hotel_13,instagram,NO,service_request,complex
INT2025_08_0456,13/08/2025 13:29,hotel_09,facebook,EN,spa_reservation,simple
INT2025_08_0457,14/08/2025 14:04,hotel_08,email,,technical_issue,medium
INT2025_08_0458,14/08/2025 15:19,hotel_04,website_chat,NO,check_out,complex
INT2025_08_0459,15/08/2025 15:54,hotel_07,websit_chat,EN,info,simple
INT2025_08_0460,15/08/2025 17:09,hotel_05,instagram,,booking,medium
INT2025_08_0461,16/08/2025 07:48,hotel_02,facebook,NO,complaint,complex
INT2025_08_0462,16/08/2025 09:04,hotel_06,email,EN,servce,simple
INT2025_08_0463,17/08/2025 10:19,hotel_03,website_chat,,service_request,medium
INT2025_08_0464,17/08/2025 11:24,hotel_12,websit_chat,NO,spa_reservation,complex
INT2025_08_0465,18/08/2025 11:59,hotel_10,instagram,EN,technical_issue,simple
INT2025_08_0466,18/08/2025 13:14,hotel_11,facebook,,check_in,medium
INT2025_08_0467,19/08/2025 14:29,hotel_99,email,NO,info,complex
INT2025_08_0468,19/08/2025 15:04,hotel_13,website_chat,EN,booking,simple
INT2025_08_0469,20/08/2025 16:29,hotel_400,websit_chat,,check_out,medium
INT2025_08_0470,20/08/2025 17:04,hotel_09,instagram,NO,complaint,complex
INT2025_08_0471,21/08/2025 07:39,hotel_08,facebook,EN,servce,simple
INT2025_08_0472,21/08/2025 08:54,hotel_04,email,,service_request,medium
INT2025_08_0473,22/08/2025 10:09,hotel_07,website_chat,NO,spa_reservation,complex
INT2025_08_0474,22/08/2025 11:24,hotel_05,websit_chat,EN,technical_issue,simple
INT2025_08_0475,23/08/2025 11:59,hotel_02,instagram,,info,medium
INT2025_08_0476,23/08/2025 13:14,hotel_06,facebook,NO,check_in,complex
INT2025_08_0477,24/08/2025 14:29,hotel_03,email,EN,booking,simple
INT2025_08_0478,24/08/2025 15:04,hotel_12,website_chat,,complaint,medium
INT2025_08_0479,25/08/2025 16:29,hotel_14,websit_chat,NO,servce,complex
INT2025_08_0480,25/08/2025 17:04,hotel_10,instagram,EN,service_request,simple
INT2025_08_0481,26/08/2025 07:53,hotel_11,facebook,,spa_reservation,medium
INT2025_08_0482,26/08/2025 09:09,hotel_99,email,NO,technical_issue,complex
INT2025_08_0483,27/08/2025 10:24,hotel_13,website_chat,EN,check_out,simple
INT2025_08_0484,27/08/2025 10:59,hotel_09,websit_chat,,info,medium
INT2025_08_0485,28/08/2025 12:14,hotel_08,instagram,NO,booking,complex
INT2025_08_0486,28/08/2025 13:29,hotel_04,facebook,EN,complaint,simple
INT2025_08_0487,29/08/2025 14:04,hotel_07,email,,servce,medium
INT2025_08_0488,29/08/2025 15:19,hotel_400,website_chat,NO,service_request,complex
INT2025_08_0489,30/08/2025 15:54,hotel_02,websit_chat,EN,spa_reservation,simple
INT2025_08_0490,30/08/2025 17:09,hotel_06,instagram,,technical_issue,medium
INT2025_08_0491,31/08/2025 07:48,hotel_03,facebook,NO,check_in,complex
INT2025_08_0492,31/08/2025 09:04,hotel_12,email,EN,info,simple
INT2025_08_0493,01/08/2025 10:19,hotel_05,website_chat,,booking,medium
INT2025_08_0494,01/08/2025 11:24,hotel_14,websit_chat,NO,complaint,complex
INT2025_08_0495,02/08/2025 11:59,hotel_10,instagram,EN,check_out,simple
INT2025_08_0496,02/08/2025 13:14,hotel_11,facebook,,servce,medium
INT2025_08_0497,03/08/2025 14:29,hotel_99,email,NO,service_request,complex
INT2025_08_0498,03/08/2025 15:04,hotel_13,website_chat,EN,spa_reservation,simple
INT2025_08_0499,04/08/2025 16:29,hotel_09,websit_chat,,technical_issue,medium
INT2025_08_0500,04/08/2025 17:04,hotel_08,instagram,NO,info,complex
INT2025_08_0501,05/08/2025 07:39,hotel_04,facebook,EN,booking,simple
INT2025_08_0502,05/08/2025 08:54,hotel_07,email,,check_in,medium
INT2025_08_0503,06/08/2025 10:09,hotel_02,website_chat,NO,complaint,complex
INT2025_08_0504,06/08/2025 11:24,hotel_400,websit_chat,EN,servce,simple
INT2025_08_0505,07/08/2025 11:59,hotel_03,instagram,,service_request,medium
INT2025_08_0506,07/08/2025 13:14,hotel_12,facebook,NO,spa_reservation,complex
INT2025_08_0507,08/08/2025 14:29,hotel_06,email,EN,technical_issue,simple
INT2025_08_0508,08/08/2025 15:04,hotel_05,website_chat,,check_out,medium
INT2025_08_0509,09/08/2025 16:29,hotel_99,websit_chat,NO,info,complex
INT2025_08_0510,09/08/2025 17:04,hotel_14,instagram,EN,booking,simple
INT2025_08_0511,10/08/2025 07:53,hotel_10,facebook,,complaint,medium
INT2025_08_0512,10/08/2025 09:09,hotel_11,email,NO,servce,complex
INT2025_08_0513,11/08/2025 10:24,hotel_13,website_chat,EN,service_request,simple
INT2025_08_0514,11/08/2025 10:59,hotel_09,websit_chat,,spa_reservation,medium
INT2025_08_0515,12/08/2025 12:14,hotel_08,instagram,NO,technical_issue,complex
INT2025_08_0516,12/08/2025 13:29,hotel_04,facebook,EN,check_in,simple
INT2025_08_0517,13/08/2025 14:04,hotel_07,email,,info,medium
INT2025_08_0518,13/08/2025 15:19,hotel_02,website_chat,NO,booking,complex
INT2025_08_0519,14/08/2025 15:54,hotel_06,websit_chat,EN,check_out,simple
INT2025_08_0520,14/08/2025 17:09,hotel_400,instagram,,complaint,medium
INT2025_08_0521,15/08/2025 07:48,hotel_12,facebook,NO,servce,complex
INT2025_08_0522,15/08/2025 09:04,hotel_03,email,EN,service_request,simple
INT2025_08_0523,16/08/2025 10:19,hotel_99,website_chat,,spa_reservation,medium
INT2025_08_0524,16/08/2025 11:24,hotel_05,websit_chat,NO,technical_issue,complex
INT2025_08_0525,17/08/2025 11:59,hotel_14,instagram,EN,info,simple
INT2025_08_0526,17/08/2025 13:14,hotel_10,facebook,,check_in,medium
INT2025_08_0527,18/08/2025 14:29,hotel_11,email,NO,booking,complex
INT2025_08_0528,18/08/2025 15:04,hotel_13,website_chat,EN,complaint,simple
INT2025_08_0529,19/08/2025 16:29,hotel_09,websit_chat,,servce,medium
INT2025_08_0530,19/08/2025 17:04,hotel_08,instagram,NO,service_request,complex
INT2025_08_0531,20/08/2025 07:39,hotel_04,facebook,EN,spa_reservation,simple
INT2025_08_0532,20/08/2025 08:54,hotel_07,email,,technical_issue,medium
INT2025_08_0533,21/08/2025 10:09,hotel_02,website_chat,NO,check_out,complex
INT2025_08_0534,21/08/2025 11:24,hotel_06,websit_chat,EN,info,simple
INT2025_08_0535,22/08/2025 11:59,hotel_400,instagram,,booking,medium
INT2025_08_0536,22/08/2025 13:14,hotel_03,facebook,NO,complaint,complex
INT2025_08_0537,23/08/2025 14:29,hotel_12,email,EN,servce,simple
INT2025_08_0538,23/08/2025 15:04,hotel_99,website_chat,,service_request,medium
INT2025_08_0539,24/08/2025 16:29,hotel_05,websit_chat,NO,spa_reservation,complex
