interaction_id,timestamp,hotel_id,channel,language,request_type,complexity
INT2025_05_0349,26/05/2025 15:14,hotel_08,website_chat,EN,booking,complex
INT2025_05_0350,26/05/2025 15:58,hotel_09,email,NO,info,simple
INT2025_05_0351,26/05/2025 16:41,hotel_10,website_chat,EN,info,simple
INT2025_05_0352,26/05/2025 17:25,hotel_11,email,NO,info,simple
INT2025_05_0353,27/05/2025 07:59,hotel_12,website_chat,EN,booking,complex
INT2025_05_0354,27/05/2025 08:43,hotel_01,email,NO,info,simple
INT2025_05_0355,27/05/2025 09:27,hotel_02,website_chat,EN,info,simple
INT2025_05_0356,27/05/2025 10:10,hotel_03,email,NO,info,simple
INT2025_05_0357,27/05/2025 10:54,hotel_04,website_chat,EN,booking,complex
INT2025_05_0358,27/05/2025 11:38,hotel_05,email,NO,info,simple
INT2025_05_0359,27/05/2025 12:21,hotel_06,website_chat,EN,info,simple
INT2025_05_0360,27/05/2025 13:05,hotel_07,email,NO,info,simple
INT2025_05_0361,27/05/2025 13:49,hotel_08,website_chat,EN,booking,complex
INT2025_05_0362,27/05/2025 14:33,hotel_09,email,NO,info,simple
INT2025_05_0363,27/05/2025 15:16,hotel_10,website_chat,EN,info,simple
INT2025_05_0364,27/05/2025 16:00,hotel_11,email,NO,info,simple
INT2025_05_0365,27/05/2025 16:44,hotel_12,website_chat,EN,booking,complex
INT2025_05_0366,28/05/2025 07:58,hotel_01,email,NO,info,simple
INT2025_05_0367,28/05/2025 08:42,hotel_02,website_chat,EN,info,simple
INT2025_05_0368,28/05/2025 09:26,hotel_03,email,NO,info,simple
INT2025_05_0369,28/05/2025 10:09,hotel_04,website_chat,EN,service_request,simple
INT2025_05_0370,28/05/2025 10:53,hotel_05,email,NO,info,simple
INT2025_05_0371,28/05/2025 11:37,hotel_06,website_chat,EN,info,simple
INT2025_05_0372,28/05/2025 12:20,hotel_07,email,NO,info,simple
INT2025_05_0373,28/05/2025 13:04,hotel_08,website_chat,EN,booking,complex
INT2025_05_0374,28/05/2025 13:48,hotel_09,email,NO,info,simple
INT2025_05_0375,28/05/2025 14:31,hotel_10,website_chat,EN,info,simple
INT2025_05_0376,28/05/2025 15:15,hotel_11,email,NO,info,simple
INT2025_05_0377,28/05/2025 15:59,hotel_12,website_chat,EN,booking,complex
INT2025_05_0378,28/05/2025 16:42,hotel_01,email,NO,info,simple
INT2025_05_0379,28/05/2025 17:26,hotel_02,website_chat,EN,info,simple
INT2025_05_0380,29/05/2025 08:00,hotel_03,email,NO,info,simple
INT2025_05_0381,29/05/2025 08:44,hotel_04,website_chat,EN,booking,complex
INT2025_05_0382,29/05/2025 09:28,hotel_05,email,NO,info,simple
INT2025_05_0383,29/05/2025 10:11,hotel_06,website_chat,EN,info,simple
INT2025_05_0384,29/05/2025 10:55,hotel_07,email,NO,info,simple
INT2025_05_0385,29/05/2025 11:39,hotel_08,website_chat,EN,booking,complex
INT2025_05_0386,29/05/2025 12:22,hotel_09,email,NO,info,simple
INT2025_05_0387,29/05/2025 13:06,hotel_10,website_chat,EN,info,simple
INT2025_05_0388,29/05/2025 13:50,hotel_11,email,NO,info,simple
INT2025_05_0389,29/05/2025 14:33,hotel_12,website_chat,EN,booking,complex
INT2025_05_0390,29/05/2025 15:17,hotel_01,email,NO,info,simple
INT2025_05_0391,29/05/2025 16:01,hotel_02,website_chat,EN,info,simple
INT2025_05_0392,29/05/2025 16:45,hotel_03,email,NO,info,simple
INT2025_05_0393,29/05/2025 17:29,hotel_04,website_chat,EN,booking,complex
INT2025_05_0394,30/05/2025 08:02,hotel_05,email,NO,info,simple
INT2025_05_0395,30/05/2025 08:46,hotel_06,website_chat,EN,info,simple
INT2025_05_0396,30/05/2025 09:30,hotel_07,email,NO,info,simple
INT2025_05_0397,30/05/2025 10:13,hotel_08,website_chat,EN,service_request,simple
INT2025_05_0398,30/05/2025 10:57,hotel_09,email,NO,info,simple
INT2025_05_0399,30/05/2025 11:41,hotel_10,website_chat,EN,info,simple
INT2025_05_0400,30/05/2025 12:24,hotel_11,email,NO,info,simple
INT2025_05_0401,30/05/2025 13:08,hotel_12,website_chat,EN,booking,complex
INT2025_05_0402,30/05/2025 13:52,hotel_01,email,NO,info,simple
INT2025_05_0403,30/05/2025 14:35,hotel_02,website_chat,EN,info,simple
