interaction_id,timestamp,hotel_id,channel,language,request_type,complexity
INT2025_09_0336,20/09/2025 13:41,hotel_13,facebook,EN,complaint,simple
INT2025_09_0337,21/09/2025 14:16,hotel_10,email,,servce,medium
INT2025_09_0338,21/09/2025 15:31,hotel_450,website_chat,NO,service_request,complex
INT2025_09_0339,22/09/2025 16:06,hotel_04,websit_chat,EN,spa_reservation,simple
INT2025_09_0340,22/09/2025 17:21,hotel_99,instagram,,technical_issue,medium
INT2025_09_0341,23/09/2025 08:00,hotel_11,facebook,NO,check_in,complex
INT2025_09_0342,23/09/2025 09:16,hotel_08,email,EN,info,simple
INT2025_09_0343,24/09/2025 10:31,hotel_07,website_chat,,booking,medium
INT2025_09_0344,24/09/2025 11:36,hotel_05,websit_chat,NO,complaint,complex
INT2025_09_0345,25/09/2025 12:11,hotel_02,instagram,EN,check_out,simple
INT2025_09_0346,25/09/2025 13:26,hotel_09,facebook,,servce,medium
INT2025_09_0347,26/09/2025 14:41,hotel_06,email,NO,service_request,complex
INT2025_09_0348,26/09/2025 15:16,hotel_03,website_chat,EN,spa_reservation,simple
INT2025_09_0349,27/09/2025 16:41,hotel_12,websit_chat,,technical_issue,medium
INT2025_09_0350,27/09/2025 17:16,hotel_14,instagram,NO,info,complex
INT2025_09_0351,28/09/2025 07:51,hotel_13,facebook,EN,booking,simple
INT2025_09_0352,28/09/2025 09:06,hotel_10,email,,check_in,medium
INT2025_09_0353,29/09/2025 10:21,hotel_11,website_chat,NO,complaint,complex
INT2025_09_0354,29/09/2025 11:36,hotel_99,websit_chat,EN,servce,simple
INT2025_09_0355,30/09/2025 12:11,hotel_450,instagram,,service_request,medium
INT2025_09_0356,30/09/2025 13:26,hotel_08,facebook,NO,spa_reservation,complex
INT2025_09_0357,01/09/2025 14:41,hotel_07,email,EN,technical_issue,simple
INT2025_09_0358,01/09/2025 15:16,hotel_05,website_chat,,check_out,medium
INT2025_09_0359,02/09/2025 16:01,hotel_02,websit_chat,NO,info,complex
INT2025_09_0360,02/09/2025 16:46,hotel_09,instagram,EN,booking,simple
INT2025_09_0361,03/09/2025 08:05,hotel_06,facebook,,complaint,medium
INT2025_09_0362,03/09/2025 09:21,hotel_03,email,NO,servce,complex
INT2025_09_0363,04/09/2025 10:36,hotel_12,website_chat,EN,service_request,simple
INT2025_09_0364,04/09/2025 11:11,hotel_14,websit_chat,,spa_reservation,medium
INT2025_09_0365,05/09/2025 12:26,hotel_13,instagram,NO,technical_issue,complex
INT2025_09_0366,05/09/2025 13:41,hotel_10,facebook,EN,check_in,simple
INT2025_09_0367,06/09/2025 14:16,hotel_11,email,,info,medium
INT2025_09_0368,06/09/2025 15:31,hotel_99,website_chat,NO,booking,complex
INT2025_09_0369,07/09/2025 16:06,hotel_04,websit_chat,EN,check_out,simple
INT2025_09_0370,07/09/2025 17:21,hotel_450,instagram,,complaint,medium
INT2025_09_0371,08/09/2025 08:00,hotel_07,facebook,NO,servce,complex
INT2025_09_0372,08/09/2025 09:16,hotel_05,email,EN,service_request,simple
INT2025_09_0373,09/09/2025 10:31,hotel_02,website_chat,,spa_reservation,medium
INT2025_09_0374,09/09/2025 11:36,hotel_09,websit_chat,NO,technical_issue,complex
INT2025_09_0375,10/09/2025 12:11,hotel_06,instagram,EN,info,simple
INT2025_09_0376,10/09/2025 13:26,hotel_03,facebook,,check_in,medium
INT2025_09_0377,11/09/2025 14:41,hotel_12,email,NO,booking,complex
INT2025_09_0378,11/09/2025 15:16,hotel_14,website_chat,EN,complaint,simple
INT2025_09_0379,12/09/2025 16:41,hotel_13,websit_chat,,servce,medium
INT2025_09_0380,12/09/2025 17:16,hotel_10,instagram,NO,service_request,complex
INT2025_09_0381,13/09/2025 07:51,hotel_11,facebook,EN,spa_reservation,simple
INT2025_09_0382,13/09/2025 09:06,hotel_99,email,,technical_issue,medium
INT2025_09_0383,14/09/2025 10:21,hotel_08,website_chat,NO,check_out,complex
INT2025_09_0384,14/09/2025 11:36,hotel_04,websit_chat,EN,info,simple
INT2025_09_0385,15/09/2025 12:11,hotel_07,instagram,,booking,medium
INT2025_09_0386,15/09/2025 13:26,hotel_05,facebook,NO,complaint,complex
INT2025_09_0387,16/09/2025 14:41,hotel_02,email,EN,servce,simple
INT2025_09_0388,16/09/2025 15:16,hotel_450,website_chat,,service_request,medium
INT2025_09_0389,17/09/2025 16:01,hotel_06,websit_chat,NO,spa_reservation,complex
INT2025_09_0390,17/09/2025 16:46,hotel_03,instagram,EN,technical_issue,simple
INT2025_09_0391,18/09/2025 08:05,hotel_12,facebook,,check_in,medium
INT2025_09_0392,18/09/2025 09:21,hotel_14,email,NO,info,complex
INT2025_09_0393,19/09/2025 10:36,hotel_13,website_chat,EN,booking,simple
INT2025_09_0394,19/09/2025 11:11,hotel_10,websit_chat,,check_out,medium
INT2025_09_0395,20/09/2025 12:26,hotel_11,instagram,NO,complaint,complex
INT2025_09_0396,20/09/2025 13:41,hotel_99,facebook,EN,servce,simple
INT2025_09_0397,21/09/2025 14:16,hotel_09,email,,service_request,medium
INT2025_09_0398,21/09/2025 15:31,hotel_08,website_chat,NO,spa_reservation,complex
INT2025_09_0399,22/09/2025 16:06,hotel_04,websit_chat,EN,technical_issue,simple
INT2025_09_0400,22/09/2025 17:21,hotel_07,instagram,,info,medium
INT2025_09_0401,23/09/2025 08:00,hotel_05,facebook,NO,booking,complex
INT2025_09_0402,23/09/2025 09:16,hotel_02,email,EN,check_in,simple
INT2025_09_0403,24/09/2025 10:31,hotel_06,website_chat,,complaint,medium
INT2025_09_0404,24/09/2025 11:36,hotel_450,websit_chat,NO,servce,complex
INT2025_09_0405,25/09/2025 12:11,hotel_12,instagram,EN,service_request,simple
INT2025_09_0406,25/09/2025 13:26,hotel_14,facebook,,spa_reservation,medium
INT2025_09_0407,26/09/2025 14:41,hotel_13,email,NO,technical_issue,complex
INT2025_09_0408,26/09/2025 15:16,hotel_10,website_chat,EN,check_out,simple
INT2025_09_0409,27/09/2025 16:41,hotel_11,websit_chat,,info,medium
INT2025_09_0410,27/09/2025 17:16,hotel_99,instagram,NO,booking,complex
INT2025_09_0411,28/09/2025 07:51,hotel_03,facebook,EN,complaint,simple
INT2025_09_0412,28/09/2025 09:06,hotel_09,email,,servce,medium
INT2025_09_0413,29/09/2025 10:21,hotel_08,website_chat,NO,service_request,complex
INT2025_09_0414,29/09/2025 11:36,hotel_04,websit_chat,EN,spa_reservation,simple
INT2025_09_0415,30/09/2025 12:11,hotel_07,instagram,,technical_issue,medium
INT2025_09_0416,30/09/2025 13:26,hotel_05,facebook,NO,check_in,complex
INT2025_09_0417,01/09/2025 14:41,hotel_02,email,EN,info,simple
INT2025_09_0418,01/09/2025 15:16,hotel_06,website_chat,,booking,medium
INT2025_09_0419,02/09/2025 16:01,hotel_12,websit_chat,NO,complaint,complex
INT2025_09_0420,02/09/2025 16:46,hotel_450,instagram,EN,check_out,simple
INT2025_09_0421,03/09/2025 08:05,hotel_13,facebook,,servce,medium
INT2025_09_0422,03/09/2025 09:21,hotel_10,email,NO,service_request,complex
INT2025_09_0423,04/09/2025 10:36,hotel_11,website_chat,EN,spa_reservation,simple
INT2025_09_0424,04/09/2025 11:11,hotel_99,websit_chat,,technical_issue,medium
INT2025_09_0425,05/09/2025 12:26,hotel_14,instagram,NO,info,complex
INT2025_09_0426,05/09/2025 13:41,hotel_09,facebook,EN,booking,simple
INT2025_09_0427,06/09/2025 14:16,hotel_08,email,,check_in,medium
INT2025_09_0428,06/09/2025 15:31,hotel_04,website_chat,NO,complaint,complex
INT2025_09_0429,07/09/2025 16:06,hotel_07,websit_chat,EN,servce,simple
INT2025_09_0430,07/09/2025 17:21,hotel_05,instagram,,service_request,medium
INT2025_09_0431,08/09/2025 08:00,hotel_02,facebook,NO,spa_reservation,complex
INT2025_09_0432,08/09/2025 09:16,hotel_06,email,EN,technical_issue,simple
INT2025_09_0433,09/09/2025 10:31,hotel_03,website_chat,,check_out,medium
